click_id,date,campaign_id,campaign_name,channel
pin__1991,2025-02-12,pin_aware,Pinterest Awareness,pinterest
pin__1992,2025-02-12,pin_conv,Pinterest Conversions,pinterest
pin__1993,2025-02-12,pin_conv,Pinterest Conversions,pinterest
pin__1994,2025-02-12,pin_conv,Pinterest Conversions,pinterest
pin__1995,2025-02-12,pin_conv,Pinterest Conversions,pinterest
pin__1996,2025-02-12,pin_conv,Pinterest Conversions,pinterest
pin__1997,2025-02-12,pin_conv,Pinterest Conversions,pinterest
pin__1998,2025-02-12,pin_conv,Pinterest Conversions,pinterest
pin__1999,2025-02-12,pin_conv,Pinterest Conversions,pinterest
fbclid_2000,2025-02-13,meta_br,Brand Awareness,meta
fbclid_2001,2025-02-13,meta_br,Brand Awareness,meta
fbclid_2002,2025-02-13,meta_br,Brand Awareness,meta
fbclid_2003,2025-02-13,meta_br,Brand Awareness,meta
fbclid_2004,2025-02-13,meta_br,Brand Awareness,meta
fbclid_2005,2025-02-13,meta_conv,Conversion - Purchase,meta
fbclid_2006,2025-02-13,meta_conv,Conversion - Purchase,meta
fbclid_2007,2025-02-13,meta_conv,Conversion - Purchase,meta
fbclid_2008,2025-02-13,meta_conv,Conversion - Purchase,meta
fbclid_2009,2025-02-13,meta_conv,Conversion - Purchase,meta
fbclid_2010,2025-02-13,meta_ret,Retargeting - Cart,meta
fbclid_2011,2025-02-13,meta_ret,Retargeting - Cart,meta
fbclid_2012,2025-02-13,meta_ret,Retargeting - Cart,meta
fbclid_2013,2025-02-13,meta_ret,Retargeting - Cart,meta
fbclid_2014,2025-02-13,meta_ret,Retargeting - Cart,meta
fbclid_2015,2025-02-13,meta_ret,Retargeting - Cart,meta
fbclid_2016,2025-02-13,meta_ret,Retargeting - Cart,meta
gclid_2017,2025-02-13,goog_search,Search - Brand,google
gclid_2018,2025-02-13,goog_search,Search - Brand,google
gclid_2019,2025-02-13,goog_search,Search - Brand,google
gclid_2020,2025-02-13,goog_search,Search - Brand,google
gclid_2021,2025-02-13,goog_search,Search - Brand,google
gclid_2022,2025-02-13,goog_pmax,Performance Max,google
gclid_2023,2025-02-13,goog_pmax,Performance Max,google
bing__2024,2025-02-13,bing_search,Bing Search - Brand,bing
bing__2025,2025-02-13,bing_search,Bing Search - Brand,bing
bing__2026,2025-02-13,bing_search,Bing Search - Brand,bing
bing__2027,2025-02-13,bing_search,Bing Search - Brand,bing
bing__2028,2025-02-13,bing_search,Bing Search - Brand,bing
bing__2029,2025-02-13,bing_search,Bing Search - Brand,bing
bing__2030,2025-02-13,bing_search,Bing Search - Brand,bing
bing__2031,2025-02-13,bing_shop,Bing Shopping,bing
bing__2032,2025-02-13,bing_shop,Bing Shopping,bing
bing__2033,2025-02-13,bing_shop,Bing Shopping,bing
bing__2034,2025-02-13,bing_shop,Bing Shopping,bing
bing__2035,2025-02-13,bing_shop,Bing Shopping,bing
bing__2036,2025-02-13,bing_shop,Bing Shopping,bing
pin__2037,2025-02-13,pin_aware,Pinterest Awareness,pinterest
pin__2038,2025-02-13,pin_aware,Pinterest Awareness,pinterest
pin__2039,2025-02-13,pin_aware,Pinterest Awareness,pinterest
pin__2040,2025-02-13,pin_aware,Pinterest Awareness,pinterest
pin__2041,2025-02-13,pin_aware,Pinterest Awareness,pinterest
pin__2042,2025-02-13,pin_aware,Pinterest Awareness,pinterest
pin__2043,2025-02-13,pin_conv,Pinterest Conversions,pinterest
pin__2044,2025-02-13,pin_conv,Pinterest Conversions,pinterest
pin__2045,2025-02-13,pin_conv,Pinterest Conversions,pinterest
pin__2046,2025-02-13,pin_conv,Pinterest Conversions,pinterest
pin__2047,2025-02-13,pin_conv,Pinterest Conversions,pinterest
pin__2048,2025-02-13,pin_conv,Pinterest Conversions,pinterest
fbclid_2049,2025-02-14,meta_br,Brand Awareness,meta
fbclid_2050,2025-02-14,meta_br,Brand Awareness,meta
fbclid_2051,2025-02-14,meta_br,Brand Awareness,meta
fbclid_2052,2025-02-14,meta_conv,Conversion - Purchase,meta
fbclid_2053,2025-02-14,meta_conv,Conversion - Purchase,meta
fbclid_2054,2025-02-14,meta_conv,Conversion - Purchase,meta
fbclid_2055,2025-02-14,meta_conv,Conversion - Purchase,meta
fbclid_2056,2025-02-14,meta_ret,Retargeting - Cart,meta
fbclid_2057,2025-02-14,meta_ret,Retargeting - Cart,meta
gclid_2058,2025-02-14,goog_search,Search - Brand,google
gclid_2059,2025-02-14,goog_search,Search - Brand,google
gclid_2060,2025-02-14,goog_search,Search - Brand,google
gclid_2061,2025-02-14,goog_search,Search - Brand,google
gclid_2062,2025-02-14,goog_pmax,Performance Max,google
gclid_2063,2025-02-14,goog_pmax,Performance Max,google
bing__2064,2025-02-14,bing_search,Bing Search - Brand,bing
bing__2065,2025-02-14,bing_search,Bing Search - Brand,bing
bing__2066,2025-02-14,bing_search,Bing Search - Brand,bing
bing__2067,2025-02-14,bing_search,Bing Search - Brand,bing
bing__2068,2025-02-14,bing_search,Bing Search - Brand,bing
bing__2069,2025-02-14,bing_search,Bing Search - Brand,bing
bing__2070,2025-02-14,bing_shop,Bing Shopping,bing
bing__2071,2025-02-14,bing_shop,Bing Shopping,bing
bing__2072,2025-02-14,bing_shop,Bing Shopping,bing
pin__2073,2025-02-14,pin_aware,Pinterest Awareness,pinterest
pin__2074,2025-02-14,pin_aware,Pinterest Awareness,pinterest
pin__2075,2025-02-14,pin_aware,Pinterest Awareness,pinterest
pin__2076,2025-02-14,pin_aware,Pinterest Awareness,pinterest
pin__2077,2025-02-14,pin_aware,Pinterest Awareness,pinterest
pin__2078,2025-02-14,pin_aware,Pinterest Awareness,pinterest
pin__2079,2025-02-14,pin_aware,Pinterest Awareness,pinterest
pin__2080,2025-02-14,pin_aware,Pinterest Awareness,pinterest
pin__2081,2025-02-14,pin_conv,Pinterest Conversions,pinterest
pin__2082,2025-02-14,pin_conv,Pinterest Conversions,pinterest
pin__2083,2025-02-14,pin_conv,Pinterest Conversions,pinterest
fbclid_2084,2025-02-15,meta_br,Brand Awareness,meta
fbclid_2085,2025-02-15,meta_br,Brand Awareness,meta
fbclid_2086,2025-02-15,meta_br,Brand Awareness,meta
fbclid_2087,2025-02-15,meta_br,Brand Awareness,meta
fbclid_2088,2025-02-15,meta_br,Brand Awareness,meta
fbclid_2089,2025-02-15,meta_br,Brand Awareness,meta
fbclid_2090,2025-02-15,meta_conv,Conversion - Purchase,meta
fbclid_2091,2025-02-15,meta_conv,Conversion - Purchase,meta
fbclid_2092,2025-02-15,meta_conv,Conversion - Purchase,meta
fbclid_2093,2025-02-15,meta_conv,Conversion - Purchase,meta
fbclid_2094,2025-02-15,meta_ret,Retargeting - Cart,meta
fbclid_2095,2025-02-15,meta_ret,Retargeting - Cart,meta
fbclid_2096,2025-02-15,meta_ret,Retargeting - Cart,meta
fbclid_2097,2025-02-15,meta_ret,Retargeting - Cart,meta
fbclid_2098,2025-02-15,meta_ret,Retargeting - Cart,meta
gclid_2099,2025-02-15,goog_search,Search - Brand,google
gclid_2100,2025-02-15,goog_search,Search - Brand,google
gclid_2101,2025-02-15,goog_search,Search - Brand,google
gclid_2102,2025-02-15,goog_search,Search - Brand,google
gclid_2103,2025-02-15,goog_search,Search - Brand,google
gclid_2104,2025-02-15,goog_search,Search - Brand,google
gclid_2105,2025-02-15,goog_pmax,Performance Max,google
gclid_2106,2025-02-15,goog_pmax,Performance Max,google
gclid_2107,2025-02-15,goog_pmax,Performance Max,google
gclid_2108,2025-02-15,goog_pmax,Performance Max,google
gclid_2109,2025-02-15,goog_pmax,Performance Max,google
gclid_2110,2025-02-15,goog_pmax,Performance Max,google
gclid_2111,2025-02-15,goog_pmax,Performance Max,google
bing__2112,2025-02-15,bing_search,Bing Search - Brand,bing
bing__2113,2025-02-15,bing_search,Bing Search - Brand,bing
bing__2114,2025-02-15,bing_search,Bing Search - Brand,bing
bing__2115,2025-02-15,bing_search,Bing Search - Brand,bing
bing__2116,2025-02-15,bing_search,Bing Search - Brand,bing
bing__2117,2025-02-15,bing_search,Bing Search - Brand,bing
bing__2118,2025-02-15,bing_search,Bing Search - Brand,bing
bing__2119,2025-02-15,bing_search,Bing Search - Brand,bing
bing__2120,2025-02-15,bing_shop,Bing Shopping,bing
bing__2121,2025-02-15,bing_shop,Bing Shopping,bing
bing__2122,2025-02-15,bing_shop,Bing Shopping,bing
bing__2123,2025-02-15,bing_shop,Bing Shopping,bing
bing__2124,2025-02-15,bing_shop,Bing Shopping,bing
bing__2125,2025-02-15,bing_shop,Bing Shopping,bing
bing__2126,2025-02-15,bing_shop,Bing Shopping,bing
bing__2127,2025-02-15,bing_shop,Bing Shopping,bing
pin__2128,2025-02-15,pin_aware,Pinterest Awareness,pinterest
pin__2129,2025-02-15,pin_aware,Pinterest Awareness,pinterest
pin__2130,2025-02-15,pin_aware,Pinterest Awareness,pinterest
pin__2131,2025-02-15,pin_aware,Pinterest Awareness,pinterest
pin__2132,2025-02-15,pin_aware,Pinterest Awareness,pinterest
pin__2133,2025-02-15,pin_aware,Pinterest Awareness,pinterest
pin__2134,2025-02-15,pin_aware,Pinterest Awareness,pinterest
pin__2135,2025-02-15,pin_conv,Pinterest Conversions,pinterest
pin__2136,2025-02-15,pin_conv,Pinterest Conversions,pinterest
pin__2137,2025-02-15,pin_conv,Pinterest Conversions,pinterest
pin__2138,2025-02-15,pin_conv,Pinterest Conversions,pinterest
pin__2139,2025-02-15,pin_conv,Pinterest Conversions,pinterest
pin__2140,2025-02-15,pin_conv,Pinterest Conversions,pinterest
pin__2141,2025-02-15,pin_conv,Pinterest Conversions,pinterest
fbclid_2142,2025-02-16,meta_br,Brand Awareness,meta
fbclid_2143,2025-02-16,meta_br,Brand Awareness,meta
fbclid_2144,2025-02-16,meta_br,Brand Awareness,meta
fbclid_2145,2025-02-16,meta_br,Brand Awareness,meta
fbclid_2146,2025-02-16,meta_br,Brand Awareness,meta
fbclid_2147,2025-02-16,meta_br,Brand Awareness,meta
fbclid_2148,2025-02-16,meta_br,Brand Awareness,meta
fbclid_2149,2025-02-16,meta_conv,Conversion - Purchase,meta
fbclid_2150,2025-02-16,meta_conv,Conversion - Purchase,meta
fbclid_2151,2025-02-16,meta_ret,Retargeting - Cart,meta
fbclid_2152,2025-02-16,meta_ret,Retargeting - Cart,meta
fbclid_2153,2025-02-16,meta_ret,Retargeting - Cart,meta
fbclid_2154,2025-02-16,meta_ret,Retargeting - Cart,meta
gclid_2155,2025-02-16,goog_search,Search - Brand,google
gclid_2156,2025-02-16,goog_search,Search - Brand,google
gclid_2157,2025-02-16,goog_search,Search - Brand,google
gclid_2158,2025-02-16,goog_search,Search - Brand,google
gclid_2159,2025-02-16,goog_search,Search - Brand,google
gclid_2160,2025-02-16,goog_search,Search - Brand,google
gclid_2161,2025-02-16,goog_search,Search - Brand,google
gclid_2162,2025-02-16,goog_pmax,Performance Max,google
gclid_2163,2025-02-16,goog_pmax,Performance Max,google
gclid_2164,2025-02-16,goog_pmax,Performance Max,google
gclid_2165,2025-02-16,goog_pmax,Performance Max,google
gclid_2166,2025-02-16,goog_pmax,Performance Max,google
bing__2167,2025-02-16,bing_search,Bing Search - Brand,bing
bing__2168,2025-02-16,bing_search,Bing Search - Brand,bing
bing__2169,2025-02-16,bing_search,Bing Search - Brand,bing
bing__2170,2025-02-16,bing_search,Bing Search - Brand,bing
bing__2171,2025-02-16,bing_search,Bing Search - Brand,bing
bing__2172,2025-02-16,bing_search,Bing Search - Brand,bing
bing__2173,2025-02-16,bing_search,Bing Search - Brand,bing
bing__2174,2025-02-16,bing_shop,Bing Shopping,bing
bing__2175,2025-02-16,bing_shop,Bing Shopping,bing
bing__2176,2025-02-16,bing_shop,Bing Shopping,bing
bing__2177,2025-02-16,bing_shop,Bing Shopping,bing
bing__2178,2025-02-16,bing_shop,Bing Shopping,bing
bing__2179,2025-02-16,bing_shop,Bing Shopping,bing
bing__2180,2025-02-16,bing_shop,Bing Shopping,bing
bing__2181,2025-02-16,bing_shop,Bing Shopping,bing
pin__2182,2025-02-16,pin_aware,Pinterest Awareness,pinterest
pin__2183,2025-02-16,pin_aware,Pinterest Awareness,pinterest
pin__2184,2025-02-16,pin_aware,Pinterest Awareness,pinterest
pin__2185,2025-02-16,pin_conv,Pinterest Conversions,pinterest
pin__2186,2025-02-16,pin_conv,Pinterest Conversions,pinterest
fbclid_2187,2025-02-17,meta_br,Brand Awareness,meta
fbclid_2188,2025-02-17,meta_br,Brand Awareness,meta
fbclid_2189,2025-02-17,meta_br,Brand Awareness,meta
fbclid_2190,2025-02-17,meta_conv,Conversion - Purchase,meta
fbclid_2191,2025-02-17,meta_conv,Conversion - Purchase,meta
fbclid_2192,2025-02-17,meta_ret,Retargeting - Cart,meta
fbclid_2193,2025-02-17,meta_ret,Retargeting - Cart,meta
fbclid_2194,2025-02-17,meta_ret,Retargeting - Cart,meta
fbclid_2195,2025-02-17,meta_ret,Retargeting - Cart,meta
fbclid_2196,2025-02-17,meta_ret,Retargeting - Cart,meta
gclid_2197,2025-02-17,goog_search,Search - Brand,google
gclid_2198,2025-02-17,goog_search,Search - Brand,google
gclid_2199,2025-02-17,goog_pmax,Performance Max,google
gclid_2200,2025-02-17,goog_pmax,Performance Max,google
gclid_2201,2025-02-17,goog_pmax,Performance Max,google
gclid_2202,2025-02-17,goog_pmax,Performance Max,google
gclid_2203,2025-02-17,goog_pmax,Performance Max,google
bing__2204,2025-02-17,bing_search,Bing Search - Brand,bing
bing__2205,2025-02-17,bing_search,Bing Search - Brand,bing
bing__2206,2025-02-17,bing_search,Bing Search - Brand,bing
bing__2207,2025-02-17,bing_search,Bing Search - Brand,bing
bing__2208,2025-02-17,bing_search,Bing Search - Brand,bing
bing__2209,2025-02-17,bing_search,Bing Search - Brand,bing
bing__2210,2025-02-17,bing_shop,Bing Shopping,bing
bing__2211,2025-02-17,bing_shop,Bing Shopping,bing
bing__2212,2025-02-17,bing_shop,Bing Shopping,bing
bing__2213,2025-02-17,bing_shop,Bing Shopping,bing
bing__2214,2025-02-17,bing_shop,Bing Shopping,bing
bing__2215,2025-02-17,bing_shop,Bing Shopping,bing
pin__2216,2025-02-17,pin_aware,Pinterest Awareness,pinterest
pin__2217,2025-02-17,pin_aware,Pinterest Awareness,pinterest
pin__2218,2025-02-17,pin_conv,Pinterest Conversions,pinterest
pin__2219,2025-02-17,pin_conv,Pinterest Conversions,pinterest
pin__2220,2025-02-17,pin_conv,Pinterest Conversions,pinterest
pin__2221,2025-02-17,pin_conv,Pinterest Conversions,pinterest
fbclid_2222,2025-02-18,meta_br,Brand Awareness,meta
fbclid_2223,2025-02-18,meta_br,Brand Awareness,meta
fbclid_2224,2025-02-18,meta_br,Brand Awareness,meta
fbclid_2225,2025-02-18,meta_br,Brand Awareness,meta
fbclid_2226,2025-02-18,meta_br,Brand Awareness,meta
fbclid_2227,2025-02-18,meta_br,Brand Awareness,meta
fbclid_2228,2025-02-18,meta_br,Brand Awareness,meta
fbclid_2229,2025-02-18,meta_conv,Conversion - Purchase,meta
fbclid_2230,2025-02-18,meta_conv,Conversion - Purchase,meta
fbclid_2231,2025-02-18,meta_conv,Conversion - Purchase,meta
fbclid_2232,2025-02-18,meta_conv,Conversion - Purchase,meta
fbclid_2233,2025-02-18,meta_conv,Conversion - Purchase,meta
fbclid_2234,2025-02-18,meta_conv,Conversion - Purchase,meta
fbclid_2235,2025-02-18,meta_conv,Conversion - Purchase,meta
fbclid_2236,2025-02-18,meta_ret,Retargeting - Cart,meta
fbclid_2237,2025-02-18,meta_ret,Retargeting - Cart,meta
fbclid_2238,2025-02-18,meta_ret,Retargeting - Cart,meta
fbclid_2239,2025-02-18,meta_ret,Retargeting - Cart,meta
fbclid_2240,2025-02-18,meta_ret,Retargeting - Cart,meta
fbclid_2241,2025-02-18,meta_ret,Retargeting - Cart,meta
fbclid_2242,2025-02-18,meta_ret,Retargeting - Cart,meta
gclid_2243,2025-02-18,goog_search,Search - Brand,google
gclid_2244,2025-02-18,goog_search,Search - Brand,google
gclid_2245,2025-02-18,goog_search,Search - Brand,google
gclid_2246,2025-02-18,goog_search,Search - Brand,google
gclid_2247,2025-02-18,goog_search,Search - Brand,google
gclid_2248,2025-02-18,goog_search,Search - Brand,google
gclid_2249,2025-02-18,goog_search,Search - Brand,google
gclid_2250,2025-02-18,goog_pmax,Performance Max,google
gclid_2251,2025-02-18,goog_pmax,Performance Max,google
gclid_2252,2025-02-18,goog_pmax,Performance Max,google
bing__2253,2025-02-18,bing_search,Bing Search - Brand,bing
bing__2254,2025-02-18,bing_search,Bing Search - Brand,bing
bing__2255,2025-02-18,bing_shop,Bing Shopping,bing
bing__2256,2025-02-18,bing_shop,Bing Shopping,bing
pin__2257,2025-02-18,pin_aware,Pinterest Awareness,pinterest
pin__2258,2025-02-18,pin_aware,Pinterest Awareness,pinterest
pin__2259,2025-02-18,pin_aware,Pinterest Awareness,pinterest
pin__2260,2025-02-18,pin_aware,Pinterest Awareness,pinterest
pin__2261,2025-02-18,pin_aware,Pinterest Awareness,pinterest
pin__2262,2025-02-18,pin_aware,Pinterest Awareness,pinterest
pin__2263,2025-02-18,pin_aware,Pinterest Awareness,pinterest
pin__2264,2025-02-18,pin_conv,Pinterest Conversions,pinterest
pin__2265,2025-02-18,pin_conv,Pinterest Conversions,pinterest
pin__2266,2025-02-18,pin_conv,Pinterest Conversions,pinterest
fbclid_2267,2025-02-19,meta_br,Brand Awareness,meta
fbclid_2268,2025-02-19,meta_br,Brand Awareness,meta
fbclid_2269,2025-02-19,meta_br,Brand Awareness,meta
fbclid_2270,2025-02-19,meta_br,Brand Awareness,meta
fbclid_2271,2025-02-19,meta_br,Brand Awareness,meta
fbclid_2272,2025-02-19,meta_br,Brand Awareness,meta
fbclid_2273,2025-02-19,meta_br,Brand Awareness,meta
fbclid_2274,2025-02-19,meta_conv,Conversion - Purchase,meta
fbclid_2275,2025-02-19,meta_conv,Conversion - Purchase,meta
fbclid_2276,2025-02-19,meta_ret,Retargeting - Cart,meta
fbclid_2277,2025-02-19,meta_ret,Retargeting - Cart,meta
fbclid_2278,2025-02-19,meta_ret,Retargeting - Cart,meta
gclid_2279,2025-02-19,goog_search,Search - Brand,google
gclid_2280,2025-02-19,goog_search,Search - Brand,google
gclid_2281,2025-02-19,goog_search,Search - Brand,google
gclid_2282,2025-02-19,goog_search,Search - Brand,google
gclid_2283,2025-02-19,goog_search,Search - Brand,google
gclid_2284,2025-02-19,goog_pmax,Performance Max,google
gclid_2285,2025-02-19,goog_pmax,Performance Max,google
gclid_2286,2025-02-19,goog_pmax,Performance Max,google
gclid_2287,2025-02-19,goog_pmax,Performance Max,google
bing__2288,2025-02-19,bing_search,Bing Search - Brand,bing
bing__2289,2025-02-19,bing_search,Bing Search - Brand,bing
bing__2290,2025-02-19,bing_search,Bing Search - Brand,bing
bing__2291,2025-02-19,bing_search,Bing Search - Brand,bing
bing__2292,2025-02-19,bing_search,Bing Search - Brand,bing
bing__2293,2025-02-19,bing_search,Bing Search - Brand,bing
bing__2294,2025-02-19,bing_shop,Bing Shopping,bing
bing__2295,2025-02-19,bing_shop,Bing Shopping,bing
bing__2296,2025-02-19,bing_shop,Bing Shopping,bing
bing__2297,2025-02-19,bing_shop,Bing Shopping,bing
bing__2298,2025-02-19,bing_shop,Bing Shopping,bing
bing__2299,2025-02-19,bing_shop,Bing Shopping,bing
pin__2300,2025-02-19,pin_aware,Pinterest Awareness,pinterest
pin__2301,2025-02-19,pin_aware,Pinterest Awareness,pinterest
pin__2302,2025-02-19,pin_aware,Pinterest Awareness,pinterest
pin__2303,2025-02-19,pin_aware,Pinterest Awareness,pinterest
pin__2304,2025-02-19,pin_aware,Pinterest Awareness,pinterest
pin__2305,2025-02-19,pin_aware,Pinterest Awareness,pinterest
pin__2306,2025-02-19,pin_aware,Pinterest Awareness,pinterest
pin__2307,2025-02-19,pin_aware,Pinterest Awareness,pinterest
pin__2308,2025-02-19,pin_conv,Pinterest Conversions,pinterest
pin__2309,2025-02-19,pin_conv,Pinterest Conversions,pinterest
pin__2310,2025-02-19,pin_conv,Pinterest Conversions,pinterest
pin__2311,2025-02-19,pin_conv,Pinterest Conversions,pinterest
pin__2312,2025-02-19,pin_conv,Pinterest Conversions,pinterest
pin__2313,2025-02-19,pin_conv,Pinterest Conversions,pinterest
pin__2314,2025-02-19,pin_conv,Pinterest Conversions,pinterest
pin__2315,2025-02-19,pin_conv,Pinterest Conversions,pinterest
fbclid_2316,2025-02-20,meta_br,Brand Awareness,meta
fbclid_2317,2025-02-20,meta_br,Brand Awareness,meta
fbclid_2318,2025-02-20,meta_br,Brand Awareness,meta
fbclid_2319,2025-02-20,meta_br,Brand Awareness,meta
fbclid_2320,2025-02-20,meta_br,Brand Awareness,meta
fbclid_2321,2025-02-20,meta_br,Brand Awareness,meta
fbclid_2322,2025-02-20,meta_br,Brand Awareness,meta
fbclid_2323,2025-02-20,meta_conv,Conversion - Purchase,meta
fbclid_2324,2025-02-20,meta_conv,Conversion - Purchase,meta
fbclid_2325,2025-02-20,meta_conv,Conversion - Purchase,meta
fbclid_2326,2025-02-20,meta_conv,Conversion - Purchase,meta
fbclid_2327,2025-02-20,meta_ret,Retargeting - Cart,meta
fbclid_2328,2025-02-20,meta_ret,Retargeting - Cart,meta
fbclid_2329,2025-02-20,meta_ret,Retargeting - Cart,meta
gclid_2330,2025-02-20,goog_search,Search - Brand,google
gclid_2331,2025-02-20,goog_search,Search - Brand,google
gclid_2332,2025-02-20,goog_search,Search - Brand,google
gclid_2333,2025-02-20,goog_search,Search - Brand,google
gclid_2334,2025-02-20,goog_pmax,Performance Max,google
gclid_2335,2025-02-20,goog_pmax,Performance Max,google
gclid_2336,2025-02-20,goog_pmax,Performance Max,google
bing__2337,2025-02-20,bing_search,Bing Search - Brand,bing
bing__2338,2025-02-20,bing_search,Bing Search - Brand,bing
bing__2339,2025-02-20,bing_search,Bing Search - Brand,bing
bing__2340,2025-02-20,bing_search,Bing Search - Brand,bing
bing__2341,2025-02-20,bing_search,Bing Search - Brand,bing
bing__2342,2025-02-20,bing_search,Bing Search - Brand,bing
bing__2343,2025-02-20,bing_search,Bing Search - Brand,bing
bing__2344,2025-02-20,bing_shop,Bing Shopping,bing
bing__2345,2025-02-20,bing_shop,Bing Shopping,bing
bing__2346,2025-02-20,bing_shop,Bing Shopping,bing
bing__2347,2025-02-20,bing_shop,Bing Shopping,bing
bing__2348,2025-02-20,bing_shop,Bing Shopping,bing
bing__2349,2025-02-20,bing_shop,Bing Shopping,bing
bing__2350,2025-02-20,bing_shop,Bing Shopping,bing
bing__2351,2025-02-20,bing_shop,Bing Shopping,bing
pin__2352,2025-02-20,pin_aware,Pinterest Awareness,pinterest
pin__2353,2025-02-20,pin_aware,Pinterest Awareness,pinterest
pin__2354,2025-02-20,pin_aware,Pinterest Awareness,pinterest
pin__2355,2025-02-20,pin_aware,Pinterest Awareness,pinterest
pin__2356,2025-02-20,pin_aware,Pinterest Awareness,pinterest
pin__2357,2025-02-20,pin_aware,Pinterest Awareness,pinterest
pin__2358,2025-02-20,pin_aware,Pinterest Awareness,pinterest
pin__2359,2025-02-20,pin_aware,Pinterest Awareness,pinterest
pin__2360,2025-02-20,pin_conv,Pinterest Conversions,pinterest
pin__2361,2025-02-20,pin_conv,Pinterest Conversions,pinterest
pin__2362,2025-02-20,pin_conv,Pinterest Conversions,pinterest
pin__2363,2025-02-20,pin_conv,Pinterest Conversions,pinterest
fbclid_2364,2025-02-21,meta_br,Brand Awareness,meta
fbclid_2365,2025-02-21,meta_br,Brand Awareness,meta
fbclid_2366,2025-02-21,meta_br,Brand Awareness,meta
fbclid_2367,2025-02-21,meta_br,Brand Awareness,meta
fbclid_2368,2025-02-21,meta_br,Brand Awareness,meta
fbclid_2369,2025-02-21,meta_br,Brand Awareness,meta
fbclid_2370,2025-02-21,meta_br,Brand Awareness,meta
fbclid_2371,2025-02-21,meta_conv,Conversion - Purchase,meta
fbclid_2372,2025-02-21,meta_conv,Conversion - Purchase,meta
fbclid_2373,2025-02-21,meta_ret,Retargeting - Cart,meta
fbclid_2374,2025-02-21,meta_ret,Retargeting - Cart,meta
fbclid_2375,2025-02-21,meta_ret,Retargeting - Cart,meta
fbclid_2376,2025-02-21,meta_ret,Retargeting - Cart,meta
fbclid_2377,2025-02-21,meta_ret,Retargeting - Cart,meta
fbclid_2378,2025-02-21,meta_ret,Retargeting - Cart,meta
fbclid_2379,2025-02-21,meta_ret,Retargeting - Cart,meta
fbclid_2380,2025-02-21,meta_ret,Retargeting - Cart,meta
gclid_2381,2025-02-21,goog_search,Search - Brand,google
gclid_2382,2025-02-21,goog_search,Search - Brand,google
gclid_2383,2025-02-21,goog_pmax,Performance Max,google
gclid_2384,2025-02-21,goog_pmax,Performance Max,google
gclid_2385,2025-02-21,goog_pmax,Performance Max,google
gclid_2386,2025-02-21,goog_pmax,Performance Max,google
bing__2387,2025-02-21,bing_search,Bing Search - Brand,bing
bing__2388,2025-02-21,bing_search,Bing Search - Brand,bing
bing__2389,2025-02-21,bing_search,Bing Search - Brand,bing
bing__2390,2025-02-21,bing_search,Bing Search - Brand,bing
bing__2391,2025-02-21,bing_search,Bing Search - Brand,bing
bing__2392,2025-02-21,bing_search,Bing Search - Brand,bing
bing__2393,2025-02-21,bing_search,Bing Search - Brand,bing
bing__2394,2025-02-21,bing_search,Bing Search - Brand,bing
bing__2395,2025-02-21,bing_shop,Bing Shopping,bing
bing__2396,2025-02-21,bing_shop,Bing Shopping,bing
bing__2397,2025-02-21,bing_shop,Bing Shopping,bing
bing__2398,2025-02-21,bing_shop,Bing Shopping,bing
bing__2399,2025-02-21,bing_shop,Bing Shopping,bing
pin__2400,2025-02-21,pin_aware,Pinterest Awareness,pinterest
pin__2401,2025-02-21,pin_aware,Pinterest Awareness,pinterest
pin__2402,2025-02-21,pin_aware,Pinterest Awareness,pinterest
pin__2403,2025-02-21,pin_aware,Pinterest Awareness,pinterest
pin__2404,2025-02-21,pin_conv,Pinterest Conversions,pinterest
pin__2405,2025-02-21,pin_conv,Pinterest Conversions,pinterest
pin__2406,2025-02-21,pin_conv,Pinterest Conversions,pinterest
pin__2407,2025-02-21,pin_conv,Pinterest Conversions,pinterest
pin__2408,2025-02-21,pin_conv,Pinterest Conversions,pinterest
pin__2409,2025-02-21,pin_conv,Pinterest Conversions,pinterest
fbclid_2410,2025-02-22,meta_br,Brand Awareness,meta
fbclid_2411,2025-02-22,meta_br,Brand Awareness,meta
fbclid_2412,2025-02-22,meta_conv,Conversion - Purchase,meta
fbclid_2413,2025-02-22,meta_conv,Conversion - Purchase,meta
fbclid_2414,2025-02-22,meta_conv,Conversion - Purchase,meta
fbclid_2415,2025-02-22,meta_conv,Conversion - Purchase,meta
fbclid_2416,2025-02-22,meta_ret,Retargeting - Cart,meta
fbclid_2417,2025-02-22,meta_ret,Retargeting - Cart,meta
fbclid_2418,2025-02-22,meta_ret,Retargeting - Cart,meta
fbclid_2419,2025-02-22,meta_ret,Retargeting - Cart,meta
fbclid_2420,2025-02-22,meta_ret,Retargeting - Cart,meta
fbclid_2421,2025-02-22,meta_ret,Retargeting - Cart,meta
fbclid_2422,2025-02-22,meta_ret,Retargeting - Cart,meta
gclid_2423,2025-02-22,goog_search,Search - Brand,google
gclid_2424,2025-02-22,goog_search,Search - Brand,google
gclid_2425,2025-02-22,goog_search,Search - Brand,google
gclid_2426,2025-02-22,goog_search,Search - Brand,google
gclid_2427,2025-02-22,goog_search,Search - Brand,google
gclid_2428,2025-02-22,goog_search,Search - Brand,google
gclid_2429,2025-02-22,goog_pmax,Performance Max,google
gclid_2430,2025-02-22,goog_pmax,Performance Max,google
gclid_2431,2025-02-22,goog_pmax,Performance Max,google
